date,tenant_id,tenant_name,product_id,product_name,product_sku,warehouse_id,warehouse_name,stock_level,reserved_quantity,available_quantity,reorder_point,reorder_quantity,is_low_stock,cost_price,selling_price,inventory_value,demand_pattern,business_type
2023-11-15,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-5,Express Fulfillment Center,139,1,131,41,89,False,50.65795191789853,125.80058059611468,7041.455316587895,seasonal,fashion
2023-11-16,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-3,Main Distribution Center,136,7,134,25,190,False,50.65795191789853,125.80058059611468,6889.4814608342,seasonal,fashion
2023-11-17,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-4,Main Distribution Center,136,0,130,26,185,False,50.65795191789853,125.80058059611468,6889.4814608342,seasonal,fashion
2023-11-18,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-2,Express Fulfillment Center,133,4,133,20,138,False,50.65795191789853,125.80058059611468,6737.507605080505,seasonal,fashion
2023-11-19,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-2,Express Fulfillment Center,130,5,127,42,98,False,50.65795191789853,125.80058059611468,6585.533749326809,seasonal,fashion
2023-11-20,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-5,Central Warehouse,126,1,121,47,95,False,50.65795191789853,125.80058059611468,6382.901941655215,seasonal,fashion
2023-11-21,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-1,Main Distribution Center,121,3,118,19,176,False,50.65795191789853,125.80058059611468,6129.612182065722,seasonal,fashion
2023-11-22,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-2,Express Fulfillment Center,118,2,112,36,184,False,50.65795191789853,125.80058059611468,5977.638326312026,seasonal,fashion
2023-11-23,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-2,Central Warehouse,118,4,111,11,71,False,50.65795191789853,125.80058059611468,5977.638326312026,seasonal,fashion
2023-11-24,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-5,Central Warehouse,116,6,108,46,118,False,50.65795191789853,125.80058059611468,5876.32242247623,seasonal,fashion
2023-11-25,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-3,West Coast Warehouse,113,2,111,39,132,False,50.65795191789853,125.80058059611468,5724.348566722534,seasonal,fashion
2023-11-26,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-3,West Coast Warehouse,110,1,106,15,102,False,50.65795191789853,125.80058059611468,5572.374710968838,seasonal,fashion
2023-11-27,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-3,Main Distribution Center,109,1,102,44,152,False,50.65795191789853,125.80058059611468,5521.71675905094,seasonal,fashion
2023-11-28,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-1,West Coast Warehouse,110,7,108,37,134,False,50.65795191789853,125.80058059611468,5572.374710968838,seasonal,fashion
2023-11-29,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-1,Express Fulfillment Center,107,8,102,10,109,False,50.65795191789853,125.80058059611468,5420.400855215143,seasonal,fashion
2023-11-30,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-2,West Coast Warehouse,103,6,99,28,147,False,50.65795191789853,125.80058059611468,5217.769047543548,seasonal,fashion
2023-12-01,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-3,West Coast Warehouse,102,10,94,33,60,False,50.65795191789853,125.80058059611468,5167.11109562565,seasonal,fashion
2023-12-02,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-4,Express Fulfillment Center,99,0,97,17,192,False,50.65795191789853,125.80058059611468,5015.137239871954,seasonal,fashion
2023-12-03,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-2,East Coast Warehouse,99,3,93,24,63,False,50.65795191789853,125.80058059611468,5015.137239871954,seasonal,fashion
2023-12-04,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-5,Main Distribution Center,101,9,91,38,163,False,50.65795191789853,125.80058059611468,5116.453143707751,seasonal,fashion
2023-12-05,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-2,Express Fulfillment Center,100,10,92,23,147,False,50.65795191789853,125.80058059611468,5065.795191789853,seasonal,fashion
2023-12-06,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-2,Express Fulfillment Center,98,9,89,17,187,False,50.65795191789853,125.80058059611468,4964.4792879540555,seasonal,fashion
2023-12-07,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-2,West Coast Warehouse,98,9,89,11,109,False,50.65795191789853,125.80058059611468,4964.4792879540555,seasonal,fashion
2023-12-08,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-3,West Coast Warehouse,99,10,95,26,103,False,50.65795191789853,125.80058059611468,5015.137239871954,seasonal,fashion
2023-12-09,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-4,Central Warehouse,98,8,96,38,102,False,50.65795191789853,125.80058059611468,4964.4792879540555,seasonal,fashion
2023-12-10,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-3,Express Fulfillment Center,100,10,92,31,51,False,50.65795191789853,125.80058059611468,5065.795191789853,seasonal,fashion
2023-12-11,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-1,East Coast Warehouse,97,8,90,13,107,False,50.65795191789853,125.80058059611468,4913.821336036157,seasonal,fashion
2023-12-12,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-4,Main Distribution Center,97,0,94,29,151,False,50.65795191789853,125.80058059611468,4913.821336036157,seasonal,fashion
2023-12-13,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-5,Main Distribution Center,98,10,94,42,183,False,50.65795191789853,125.80058059611468,4964.4792879540555,seasonal,fashion
2023-12-14,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-2,East Coast Warehouse,94,1,86,32,154,False,50.65795191789853,125.80058059611468,4761.847480282462,seasonal,fashion
2023-12-15,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-4,Main Distribution Center,95,4,87,18,177,False,50.65795191789853,125.80058059611468,4812.505432200361,seasonal,fashion
2023-12-16,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-3,Central Warehouse,96,5,92,10,100,False,50.65795191789853,125.80058059611468,4863.163384118259,seasonal,fashion
2023-12-17,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-2,Central Warehouse,92,9,92,28,163,False,50.65795191789853,125.80058059611468,4660.531576446665,seasonal,fashion
2023-12-18,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-1,Central Warehouse,95,10,92,32,142,False,50.65795191789853,125.80058059611468,4812.505432200361,seasonal,fashion
2023-12-19,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-5,East Coast Warehouse,92,7,83,24,185,False,50.65795191789853,125.80058059611468,4660.531576446665,seasonal,fashion
2023-12-20,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-5,Central Warehouse,89,6,85,37,182,False,50.65795191789853,125.80058059611468,4508.557720692969,seasonal,fashion
2023-12-21,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-3,Central Warehouse,87,2,80,37,92,False,50.65795191789853,125.80058059611468,4407.241816857172,seasonal,fashion
2023-12-22,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-1,West Coast Warehouse,85,2,80,22,105,False,50.65795191789853,125.80058059611468,4305.925913021375,seasonal,fashion
2023-12-23,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-5,Central Warehouse,81,7,81,16,183,False,50.65795191789853,125.80058059611468,4103.294105349781,seasonal,fashion
2023-12-24,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-5,East Coast Warehouse,81,1,81,22,113,False,50.65795191789853,125.80058059611468,4103.294105349781,seasonal,fashion
2023-12-25,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-2,West Coast Warehouse,77,2,68,27,189,False,50.65795191789853,125.80058059611468,3900.662297678187,seasonal,fashion
2023-12-26,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-4,Main Distribution Center,78,5,68,25,84,False,50.65795191789853,125.80058059611468,3951.3202495960854,seasonal,fashion
2023-12-27,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-4,Express Fulfillment Center,78,9,75,24,164,False,50.65795191789853,125.80058059611468,3951.3202495960854,seasonal,fashion
2023-12-28,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-4,Main Distribution Center,76,0,76,35,116,False,50.65795191789853,125.80058059611468,3850.0043457602883,seasonal,fashion
2023-12-29,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-3,East Coast Warehouse,74,2,71,39,113,False,50.65795191789853,125.80058059611468,3748.688441924491,seasonal,fashion
2023-12-30,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-1,West Coast Warehouse,70,6,64,33,54,False,50.65795191789853,125.80058059611468,3546.056634252897,seasonal,fashion
2023-12-31,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-3,West Coast Warehouse,72,3,69,13,135,False,50.65795191789853,125.80058059611468,3647.372538088694,seasonal,fashion
2024-01-01,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-4,West Coast Warehouse,70,0,61,23,99,False,50.65795191789853,125.80058059611468,3546.056634252897,seasonal,fashion
2024-01-02,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-1,Express Fulfillment Center,70,1,63,41,137,False,50.65795191789853,125.80058059611468,3546.056634252897,seasonal,fashion
2024-01-03,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-2,Express Fulfillment Center,68,9,61,11,141,False,50.65795191789853,125.80058059611468,3444.7407304171,seasonal,fashion
2024-01-04,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-4,Central Warehouse,68,3,65,41,70,False,50.65795191789853,125.80058059611468,3444.7407304171,seasonal,fashion
2024-01-05,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-2,Express Fulfillment Center,64,6,61,30,167,False,50.65795191789853,125.80058059611468,3242.108922745506,seasonal,fashion
2024-01-06,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-5,Central Warehouse,59,3,56,45,197,False,50.65795191789853,125.80058059611468,2988.819163156013,seasonal,fashion
2024-01-07,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-5,Express Fulfillment Center,59,8,51,44,123,False,50.65795191789853,125.80058059611468,2988.819163156013,seasonal,fashion
2024-01-08,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-1,West Coast Warehouse,62,0,52,19,64,False,50.65795191789853,125.80058059611468,3140.7930189097087,seasonal,fashion
2024-01-09,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-4,Express Fulfillment Center,61,8,58,30,114,False,50.65795191789853,125.80058059611468,3090.13506699181,seasonal,fashion
2024-01-10,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-5,Central Warehouse,59,4,50,48,51,False,50.65795191789853,125.80058059611468,2988.819163156013,seasonal,fashion
2024-01-11,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-4,Main Distribution Center,54,2,45,45,195,False,50.65795191789853,125.80058059611468,2735.5294035665206,seasonal,fashion
2024-01-12,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-1,Central Warehouse,52,0,49,18,167,False,50.65795191789853,125.80058059611468,2634.2134997307235,seasonal,fashion
2024-01-13,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-5,East Coast Warehouse,47,9,44,40,134,False,50.65795191789853,125.80058059611468,2380.923740141231,seasonal,fashion
2024-01-14,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-2,Central Warehouse,42,4,33,25,81,False,50.65795191789853,125.80058059611468,2127.633980551738,seasonal,fashion
2024-01-15,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-2,Central Warehouse,37,9,28,40,84,True,50.65795191789853,125.80058059611468,1874.3442209622456,seasonal,fashion
2024-01-16,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-5,Central Warehouse,34,0,26,26,58,False,50.65795191789853,125.80058059611468,1722.37036520855,seasonal,fashion
2024-01-17,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-1,Central Warehouse,33,7,32,23,113,False,50.65795191789853,125.80058059611468,1671.7124132906515,seasonal,fashion
2024-01-18,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-1,West Coast Warehouse,30,8,30,41,76,True,50.65795191789853,125.80058059611468,1519.7385575369558,seasonal,fashion
2024-01-19,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-5,Main Distribution Center,25,8,16,19,125,False,50.65795191789853,125.80058059611468,1266.4487979474632,seasonal,fashion
2024-01-20,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-2,Central Warehouse,23,5,17,18,154,False,50.65795191789853,125.80058059611468,1165.1328941116662,seasonal,fashion
2024-01-21,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-3,Express Fulfillment Center,20,7,14,21,154,True,50.65795191789853,125.80058059611468,1013.1590383579705,seasonal,fashion
2024-01-22,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-5,Central Warehouse,120,9,118,18,138,True,50.65795191789853,125.80058059611468,6078.954230147823,seasonal,fashion
2024-01-23,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-3,Central Warehouse,117,0,111,43,86,False,50.65795191789853,125.80058059611468,5926.980374394128,seasonal,fashion
2024-01-24,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-1,Express Fulfillment Center,117,9,109,23,93,False,50.65795191789853,125.80058059611468,5926.980374394128,seasonal,fashion
2024-01-25,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-4,Main Distribution Center,112,10,109,41,86,False,50.65795191789853,125.80058059611468,5673.6906148046355,seasonal,fashion
2024-01-26,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-1,Central Warehouse,111,6,107,29,160,False,50.65795191789853,125.80058059611468,5623.032662886737,seasonal,fashion
2024-01-27,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-3,East Coast Warehouse,109,5,108,35,102,False,50.65795191789853,125.80058059611468,5521.71675905094,seasonal,fashion
2024-01-28,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-1,Central Warehouse,109,2,102,11,106,False,50.65795191789853,125.80058059611468,5521.71675905094,seasonal,fashion
2024-01-29,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-4,Central Warehouse,107,5,98,50,175,False,50.65795191789853,125.80058059611468,5420.400855215143,seasonal,fashion
2024-01-30,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-3,West Coast Warehouse,163,0,156,31,194,False,50.65795191789853,125.80058059611468,8257.24616261746,seasonal,fashion
2024-01-31,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-4,West Coast Warehouse,163,3,154,10,142,False,50.65795191789853,125.80058059611468,8257.24616261746,seasonal,fashion
2024-02-01,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-1,Main Distribution Center,161,7,161,12,195,False,50.65795191789853,125.80058059611468,8155.930258781663,seasonal,fashion
2024-02-02,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-4,Central Warehouse,160,7,159,34,196,False,50.65795191789853,125.80058059611468,8105.272306863764,seasonal,fashion
2024-02-03,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-2,Main Distribution Center,160,6,154,12,161,False,50.65795191789853,125.80058059611468,8105.272306863764,seasonal,fashion
2024-02-04,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-3,Main Distribution Center,162,8,154,11,112,False,50.65795191789853,125.80058059611468,8206.588210699561,seasonal,fashion
2024-02-05,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-1,Central Warehouse,159,10,151,31,102,False,50.65795191789853,125.80058059611468,8054.614354945867,seasonal,fashion
2024-02-06,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-5,Central Warehouse,158,2,154,46,136,False,50.65795191789853,125.80058059611468,8003.956403027968,seasonal,fashion
2024-02-07,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-2,Main Distribution Center,155,9,154,32,99,False,50.65795191789853,125.80058059611468,7851.982547274272,seasonal,fashion
2024-02-08,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-5,West Coast Warehouse,152,5,151,17,110,False,50.65795191789853,125.80058059611468,7700.008691520577,seasonal,fashion
2024-02-09,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-2,East Coast Warehouse,148,8,138,34,170,False,50.65795191789853,125.80058059611468,7497.376883848982,seasonal,fashion
2024-02-10,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-4,Main Distribution Center,148,5,147,28,158,False,50.65795191789853,125.80058059611468,7497.376883848982,seasonal,fashion
2024-02-11,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-5,Express Fulfillment Center,143,10,141,40,181,False,50.65795191789853,125.80058059611468,7244.087124259489,seasonal,fashion
2024-02-12,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-1,East Coast Warehouse,138,2,131,48,129,False,50.65795191789853,125.80058059611468,6990.7973646699975,seasonal,fashion
2024-02-13,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-4,Express Fulfillment Center,134,10,131,30,54,False,50.65795191789853,125.80058059611468,6788.165556998403,seasonal,fashion
2024-02-14,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-2,Main Distribution Center,134,1,130,41,171,False,50.65795191789853,125.80058059611468,6788.165556998403,seasonal,fashion
2024-02-15,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-1,West Coast Warehouse,132,2,128,23,190,False,50.65795191789853,125.80058059611468,6686.849653162606,seasonal,fashion
2024-02-16,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-5,East Coast Warehouse,129,8,121,31,90,False,50.65795191789853,125.80058059611468,6534.87579740891,seasonal,fashion
2024-02-17,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-1,Main Distribution Center,158,8,156,23,70,False,50.65795191789853,125.80058059611468,8003.956403027968,seasonal,fashion
2024-02-18,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-5,West Coast Warehouse,193,2,193,28,169,False,50.65795191789853,125.80058059611468,9776.984720154416,seasonal,fashion
2024-02-19,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-2,Central Warehouse,191,6,182,43,142,False,50.65795191789853,125.80058059611468,9675.668816318619,seasonal,fashion
2024-02-20,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-1,East Coast Warehouse,189,7,189,23,156,False,50.65795191789853,125.80058059611468,9574.352912482822,seasonal,fashion
2024-02-21,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-2,East Coast Warehouse,188,3,178,39,70,False,50.65795191789853,125.80058059611468,9523.694960564924,seasonal,fashion
2024-02-22,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-2,East Coast Warehouse,183,5,179,19,191,False,50.65795191789853,125.80058059611468,9270.40520097543,seasonal,fashion
2024-02-23,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-3,East Coast Warehouse,180,10,177,10,62,False,50.65795191789853,125.80058059611468,9118.431345221736,seasonal,fashion
2024-02-24,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-4,Central Warehouse,178,2,178,21,142,False,50.65795191789853,125.80058059611468,9017.115441385939,seasonal,fashion
2024-02-25,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-2,Central Warehouse,178,5,171,22,67,False,50.65795191789853,125.80058059611468,9017.115441385939,seasonal,fashion
2024-02-26,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-5,Central Warehouse,178,9,172,46,162,False,50.65795191789853,125.80058059611468,9017.115441385939,seasonal,fashion
2024-02-27,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-3,Main Distribution Center,178,5,173,45,107,False,50.65795191789853,125.80058059611468,9017.115441385939,seasonal,fashion
2024-02-28,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-1,Express Fulfillment Center,173,9,172,33,148,False,50.65795191789853,125.80058059611468,8763.825681796445,seasonal,fashion
2024-02-29,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-4,Main Distribution Center,168,3,158,10,71,False,50.65795191789853,125.80058059611468,8510.535922206953,seasonal,fashion
2024-03-01,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-3,Main Distribution Center,165,4,164,14,165,False,50.65795191789853,125.80058059611468,8358.562066453258,seasonal,fashion
2024-03-02,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-2,Express Fulfillment Center,164,5,163,31,194,False,50.65795191789853,125.80058059611468,8307.904114535359,seasonal,fashion
2024-03-03,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-3,Express Fulfillment Center,161,10,161,47,127,False,50.65795191789853,125.80058059611468,8155.930258781663,seasonal,fashion
2024-03-04,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-3,West Coast Warehouse,159,6,153,17,89,False,50.65795191789853,125.80058059611468,8054.614354945867,seasonal,fashion
2024-03-05,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-5,Central Warehouse,157,10,152,12,126,False,50.65795191789853,125.80058059611468,7953.298451110069,seasonal,fashion
2024-03-06,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-4,West Coast Warehouse,152,8,151,36,51,False,50.65795191789853,125.80058059611468,7700.008691520577,seasonal,fashion
2024-03-07,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-5,East Coast Warehouse,151,0,149,24,117,False,50.65795191789853,125.80058059611468,7649.350739602678,seasonal,fashion
2024-03-08,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-1,East Coast Warehouse,147,1,147,13,191,False,50.65795191789853,125.80058059611468,7446.718931931084,seasonal,fashion
2024-03-09,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-5,Main Distribution Center,147,9,145,30,151,False,50.65795191789853,125.80058059611468,7446.718931931084,seasonal,fashion
2024-03-10,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-3,West Coast Warehouse,144,7,144,20,88,False,50.65795191789853,125.80058059611468,7294.745076177388,seasonal,fashion
2024-03-11,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-1,Central Warehouse,139,2,138,39,192,False,50.65795191789853,125.80058059611468,7041.455316587895,seasonal,fashion
2024-03-12,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-3,Main Distribution Center,138,10,131,17,147,False,50.65795191789853,125.80058059611468,6990.7973646699975,seasonal,fashion
2024-03-13,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-5,Central Warehouse,133,2,129,43,175,False,50.65795191789853,125.80058059611468,6737.507605080505,seasonal,fashion
2024-03-14,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-5,Main Distribution Center,133,6,128,45,156,False,50.65795191789853,125.80058059611468,6737.507605080505,seasonal,fashion
2024-03-15,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-5,Central Warehouse,133,8,125,47,92,False,50.65795191789853,125.80058059611468,6737.507605080505,seasonal,fashion
2024-03-16,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-3,East Coast Warehouse,133,3,130,24,57,False,50.65795191789853,125.80058059611468,6737.507605080505,seasonal,fashion
2024-03-17,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-5,Express Fulfillment Center,228,2,223,19,152,False,50.65795191789853,125.80058059611468,11550.013037280865,seasonal,fashion
2024-03-18,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-1,Express Fulfillment Center,226,6,221,36,177,False,50.65795191789853,125.80058059611468,11448.697133445068,seasonal,fashion
2024-03-19,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-2,Main Distribution Center,270,10,261,49,59,False,50.65795191789853,125.80058059611468,13677.647017832604,seasonal,fashion
2024-03-20,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-5,West Coast Warehouse,266,5,257,29,93,False,50.65795191789853,125.80058059611468,13475.01521016101,seasonal,fashion
2024-03-21,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-1,Central Warehouse,261,5,251,42,151,False,50.65795191789853,125.80058059611468,13221.725450571515,seasonal,fashion
2024-03-22,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-5,East Coast Warehouse,256,1,246,12,65,False,50.65795191789853,125.80058059611468,12968.435690982024,seasonal,fashion
2024-03-23,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-1,East Coast Warehouse,255,5,248,26,72,False,50.65795191789853,125.80058059611468,12917.777739064126,seasonal,fashion
2024-03-24,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-3,Main Distribution Center,255,7,248,32,162,False,50.65795191789853,125.80058059611468,12917.777739064126,seasonal,fashion
2024-03-25,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-4,Central Warehouse,253,2,252,25,108,False,50.65795191789853,125.80058059611468,12816.461835228329,seasonal,fashion
2024-03-26,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-1,West Coast Warehouse,253,6,246,26,103,False,50.65795191789853,125.80058059611468,12816.461835228329,seasonal,fashion
2024-03-27,tenant-2,Fashion Forward,prod-10,Jacket 5,FASH-JACKET-005,wh-2,West Coast Warehouse,253,2,243,30,53,False,50.65795191789853,125.80058059611468,12816.461835228329,seasonal,fashion
